,id,original_zip,match_kind,state_code,county_code,tract_code,block_code,RRF Award Amount ,No of months of assistance,Rent owing,RRF Award Type ,Mthly Self Employment,Mthly Unemployment,Mthly Interest or Dividend,Mthly Pension or Retirement,Mthly TANF/Public Assistance,Mthly Alimony income,Mthly Armed Forces income,Mthly Other income
373,8820,2215,Exact,25,25,10205,3000,4476.0,3.0,0.0,Future payments,0.0,1792.0,0.0,0.0,0.0,0.0,0.0,0.0
374,8821,2128,Exact,25,25,50700,2002,5392.0,4.0,3.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
375,8822,2130,Exact,25,25,81101,2000,3375.0,3.0,170.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,8823,2119,Exact,25,25,81800,1001,4576.0,4.0,2288.0,Arrears & Future payments,0.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0
377,8824,2119,Exact,25,25,81800,1001,6000.0,0.0,7663.91,Arrears,0.0,1479.0,0.0,0.0,0.0,0.0,0.0,0.0
378,8825,2122,Exact,25,25,92000,1004,4000.0,1.0,2100.0,Arrears & Future payments,0.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0
379,8827,2116,Exact,25,25,10801,3003,2190.0,1.0,2190.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,8829,2128,Exact,25,25,50700,3003,4000.0,0.0,1595.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,8837,2128,Exact,25,25,50700,1002,6000.0,3.0,5850.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,8839,2130,Exact,25,25,120201,1003,2395.0,1.0,0.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,8840,2128,Exact,25,25,50200,3001,6000.0,2.0,4500.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0
384,8842,2128,Exact,25,25,50901,3007,5900.0,3.0,4100.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,8844,2118,Exact,25,25,71201,2002,2200.0,2.0,0.0,Future payments,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0
386,8845,2128,Exact,25,25,51101,2003,6000.0,3.0,9800.0,Arrears,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,8848,2119,Exact,25,25,81700,3008,400.0,3.0,2300.0,Future payments,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,8851,2126,Exact,25,25,101001,4004,1801.0,1.0,0.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,8852,2124,Exact,25,25,100601,4000,6000.0,0.0,5000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,8855,2128,Exact,25,25,50901,3007,6000.0,5.0,10800.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,8856,2119,Exact,25,25,81500,2000,4500.0,3.0,3000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,8859,2119,Exact,25,25,81800,3001,3720.0,3.0,1240.0,Arrears & Future payments,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,8861,2127,Exact,25,25,60301,2002,2850.0,3.0,3000.0,Arrears,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0
394,8865,2128,Exact,25,25,50200,3001,4400.0,4.0,2200.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,8868,2124,Exact,25,25,91900,4001,3900.0,0.0,3600.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,8869,2109,Exact,25,25,30500,2006,6000.0,3.0,5250.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,8870,2126,Exact,25,25,101002,2010,2550.0,5.0,2050.0,Arrears,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0
398,8872,2128,Exact,25,25,50400,1005,3750.0,3.0,0.0,0,0.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0
399,8873,2130,Exact,25,25,81102,2008,6000.0,0.0,8400.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,8874,2128,Exact,25,25,51101,1004,4000.0,2.0,2000.0,0,0.0,1068.0,0.0,0.0,597.0,0.0,0.0,0.0
401,8876,2114,Exact,25,25,20200,1002,4000.0,0.0,4900.0,0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0
402,8878,2127,Exact,25,25,60601,1008,3600.0,4.0,3800.0,Arrears,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0
403,8884,2128,Exact,25,25,50700,3004,4000.0,0.0,1400.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,8886,2128,Exact,25,25,50901,2005,2100.0,1.0,0.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,8887,2119,Exact,25,25,81800,1003,1641.0,1.0,0.0,Future payments,2500.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
406,8888,2124,Exact,25,25,100500,4000,6000.0,0.0,6058.77,0,0.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0
407,8889,2124,Exact,25,25,100500,1005,6000.0,3.0,7646.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,8890,2135,Exact,25,25,701,3010,2400.0,3.0,2400.0,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
409,8893,2125,Exact,25,25,90700,4012,4000.0,0.0,1578.0,Arrears & Future payments,0.0,1273.0,0.0,0.0,0.0,0.0,0.0,0.0
410,8894,2125,Exact,25,25,90700,4012,6000.0,5.0,8000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,8895,2125,Exact,25,25,90700,4012,4000.0,4.0,3754.17,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,8896,2122,Exact,25,25,92000,1006,3400.0,2.0,0.0,Arrears,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0
413,8897,2124,Exact,25,25,92200,3006,4000.0,0.0,4800.0,Arrears,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
414,8898,2135,Exact,25,25,302,1005,4000.0,5.0,4000.0,0,0.0,1556.0,0.0,0.0,0.0,0.0,0.0,0.0
415,8902,2119,Exact,25,25,80401,2007,6000.0,5.0,6000.0,Arrears & Future payments,0.0,0.0,0.0,1151.0,0.0,0.0,0.0,0.0
416,8905,2128,Exact,25,25,50700,2002,3000.0,3.0,3000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,8907,2119,Exact,25,25,81500,2002,6000.0,0.0,7000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,8908,2128,Exact,25,25,50700,3003,4200.0,2.0,3100.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,8909,2119,Exact,25,25,81400,3003,4913.0,3.0,4884.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,8910,2119,Exact,25,25,81400,3003,4000.0,2.0,4164.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,8912,2128,Exact,25,25,50700,2002,3000.0,2.0,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,8913,2128,Exact,25,25,50700,3004,1200.0,1.0,1000.0,Arrears,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,8914,2134,Exact,25,25,604,1006,3500.0,4.0,2625.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,8916,2134,Exact,25,25,704,2001,4000.0,3.0,0.0,Future payments,0.0,1135.0,0.0,0.0,0.0,0.0,0.0,0.0
425,8919,2128,Exact,25,25,50500,1008,6000.0,3.0,5550.0,Arrears,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,8920,2128,Exact,25,25,50200,2001,4000.0,0.0,3243.0,Arrears & Future payments,0.0,1363.0,0.0,0.0,0.0,0.0,0.0,0.0
427,8921,2128,Exact,25,25,50200,2001,0.0,0.0,13000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,8922,2121,Exact,25,25,90200,1005,6000.0,0.0,5000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,8929,2124,Exact,25,25,100500,5004,3600.0,2.0,0.0,Future payments,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0
430,8931,2128,Exact,25,25,50901,3006,5600.0,4.0,0.0,Arrears & Future payments,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,8933,2128,Exact,25,25,50700,3004,6000.0,0.0,15200.0,Arrears,0.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0
432,8934,2119,Exact,25,25,81400,1001,6000.0,0.0,10578.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,8935,2128,Exact,25,25,50700,2005,0.0,0.0,3800.0,0,0.0,3169.0,0.0,0.0,0.0,0.0,0.0,0.0
434,8936,2136,Exact,25,25,140201,1007,0.0,0.0,950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0
435,8940,2121,Exact,25,25,91900,3009,6000.0,0.0,2750.0,Arrears,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
436,8941,2124,Exact,25,25,92300,1006,0.0,0.0,6000.0,0,0.0,3384.0,0.0,0.0,0.0,0.0,0.0,0.0
437,8944,2122,Exact,25,25,92101,2012,6000.0,0.0,16049.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,8946,2128,Exact,25,25,50200,2002,6000.0,5.0,6750.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,8950,2124,Exact,25,25,100500,4006,6000.0,0.0,7050.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0
440,8953,2136,Exact,25,25,140400,4003,4200.0,2.0,0.0,Future payments,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0
441,8954,2128,Exact,25,25,50400,2003,4200.0,6.0,4200.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,8955,2128,Exact,25,25,50400,2003,6000.0,5.0,4800.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,8957,2135,Exact,25,25,102,1008,2956.0,0.0,1800.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,8958,2125,Exact,25,25,91001,1004,0.0,0.0,5200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,8960,2128,Exact,25,25,51200,2009,4000.0,0.0,1650.0,Arrears & Future payments,0.0,1496.0,0.0,0.0,0.0,0.0,0.0,0.0
446,8961,2121,Exact,25,25,82100,2002,2902.0,2.0,1638.92,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,8962,2125,Exact,25,25,91100,3004,2200.0,0.0,2200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,8963,2119,Exact,25,25,80100,2001,6000.0,4.0,6550.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,8968,2128,Exact,25,25,50700,2005,6000.0,5.0,3300.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,8969,2128,Exact,25,25,50700,2005,2400.0,3.0,2400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
451,8971,2124,Exact,25,25,100100,1000,4936.0,4.0,2476.0,Arrears & Future payments,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0
452,8972,2124,Exact,25,25,100800,1003,4000.0,3.0,1500.0,0,800.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
453,8973,2119,Exact,25,25,80300,2000,6000.0,3.0,2500.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,8976,2134,Exact,25,25,804,1007,5100.0,3.0,750.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,8977,2118,Exact,25,25,71101,1006,3000.0,3.0,3000.0,0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
456,8978,2131,Exact,25,25,110401,1000,875.0,1.0,875.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,8979,2122,Exact,25,25,92000,1006,3400.0,2.0,0.0,Future payments,0.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0
458,8983,2128,Exact,25,25,50700,2001,4000.0,3.0,0.0,0,0.0,1591.0,0.0,0.0,0.0,0.0,0.0,0.0
459,8984,2121,Exact,25,25,82000,1003,6000.0,0.0,3335.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,8986,2128,Exact,25,25,50200,4000,4000.0,2.0,0.0,0,0.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0
461,8991,2129,Exact,25,25,40600,1019,2101.0,1.0,0.0,0,0.0,2128.0,0.0,0.0,0.0,0.0,0.0,0.0
462,8997,2127,Exact,25,25,60601,1000,4000.0,2.0,0.0,0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
463,8998,2127,Exact,25,25,60601,1000,3996.0,3.0,2536.59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,9000,2128,Exact,25,25,50901,2001,4200.0,0.0,4900.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,9001,2115,Exact,25,25,10701,3004,6000.0,3.0,4095.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,9002,2118,Exact,25,25,70501,2004,3200.0,0.0,0.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,9004,2115,Exact,25,25,10701,3004,3000.0,2.0,0.0,Future payments,0.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0
468,9006,2119,Exact,25,25,81800,2001,5200.0,4.0,2600.0,Arrears,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,9008,2128,Exact,25,25,51101,4004,6000.0,3.0,4000.0,Arrears,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0
470,9009,2128,Exact,25,25,50400,1004,3600.0,3.0,0.0,Future payments,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0
471,9012,2121,Exact,25,25,82000,3001,0.0,0.0,2335.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,9014,2129,Exact,25,25,40600,1029,6000.0,0.0,6677.79,Arrears,0.0,903.0,0.0,0.0,0.0,0.0,0.0,0.0
473,9015,2129,Exact,25,25,40600,1029,2383.0,2.0,2300.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0
474,9016,2129,Exact,25,25,40600,1029,4000.0,0.0,14000.0,Arrears,0.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.0
475,9017,2129,Exact,25,25,40600,1029,4000.0,3.0,2492.0,Arrears,0.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0
476,9018,2129,Exact,25,25,40600,1029,5966.0,4.0,1492.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,9023,2121,Exact,25,25,91900,3006,6000.0,4.0,3000.0,Arrears,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0
478,9025,2129,Exact,25,25,40600,1019,3831.0,3.0,0.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,9026,2122,Exact,25,25,92000,1005,3125.0,0.0,625.0,Arrears & Future payments,0.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0
480,9027,2128,Exact,25,25,50901,1015,3800.0,2.0,3800.0,Arrears,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0
481,9031,2124,Exact,25,25,92400,5003,2700.0,0.0,1800.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0
482,9034,2135,Exact,25,25,202,3000,1577.0,0.0,1577.0,0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
483,9039,2125,Exact,25,25,91001,4000,5950.0,4.0,2956.0,Arrears,0.0,1156.0,0.0,0.0,0.0,0.0,0.0,0.0
484,9040,2118,Exact,25,25,70402,1008,3375.0,3.0,1125.0,Arrears & Future payments,0.0,2744.0,0.0,0.0,0.0,0.0,0.0,0.0
485,9041,2128,Exact,25,25,50200,1002,6000.0,4.0,6000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,9042,2128,Exact,25,25,50200,1002,5331.0,4.0,3998.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0
487,9043,2128,Exact,25,25,50200,1002,4000.0,1.0,3252.0,Arrears & Future payments,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
488,9047,2128,Exact,25,25,50200,4002,6000.0,5.0,5500.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,9048,2122,Exact,25,25,92000,4003,3200.0,2.0,0.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,9050,2130,Exact,25,25,120500,2002,3132.0,3.0,250.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,9053,2136,Exact,25,25,140201,1007,4000.0,2.0,9000.0,0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0
492,9056,2128,Exact,25,25,51200,3000,6000.0,0.0,6000.0,Arrears,0.0,710.0,0.0,0.0,0.0,660.0,0.0,0.0
493,9060,2114,Exact,25,25,20302,1000,0.0,0.0,5600.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,9061,2124,Exact,25,25,92400,2004,6000.0,0.0,6000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,9062,2128,Exact,25,25,50101,1001,1555.0,2.0,765.0,0,0.0,1257.0,0.0,0.0,0.0,0.0,0.0,0.0
496,9064,2128,Exact,25,25,50200,1001,4000.0,0.0,6300.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,9065,2128,Exact,25,25,50400,1000,6000.0,4.0,2800.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,9068,2126,Exact,25,25,101001,4002,6000.0,0.0,7800.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.0
499,9072,2119,Exact,25,25,81800,3003,5324.0,3.0,0.0,Arrears,0.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0
500,9073,2125,Exact,25,25,90700,1008,4000.0,2.0,0.0,0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
501,9077,2115,Exact,25,25,10404,4000,1725.0,3.0,575.0,Arrears,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
502,9080,2124,Exact,25,25,100500,3002,3500.0,3.0,2100.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,9083,2129,Exact,25,25,40600,2003,4000.0,0.0,3250.0,Arrears & Future payments,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,0.0
504,9084,2128,Exact,25,25,50101,3003,2187.5,3.0,1325.0,Arrears,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
505,9086,2124,Exact,25,25,92000,3006,6000.0,6.0,4000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,9087,2128,Exact,25,25,50200,1001,5200.0,4.0,0.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,9089,2124,Exact,25,25,92200,4004,4000.0,2.0,4500.0,Arrears,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,9092,2124,Exact,25,25,92300,1004,4100.0,2.0,2200.0,Arrears,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0
509,9093,2124,Exact,25,25,100100,5000,1700.0,3.0,1400.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,9098,2128,Exact,25,25,51101,1008,4000.0,3.0,8000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,9100,2119,Exact,25,25,120301,2001,6000.0,0.0,4000.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,9105,2121,Exact,25,25,82100,2002,6000.0,0.0,6000.0,Arrears,0.0,1853.0,0.0,0.0,0.0,0.0,0.0,0.0
513,9107,2128,Exact,25,25,50901,2000,6000.0,0.0,21600.0,Arrears,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,530.0
514,9112,2128,Exact,25,25,50500,1006,4100.0,3.0,1600.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,9113,2121,Exact,25,25,91900,3009,6000.0,0.0,15000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,9114,2132,Exact,25,25,130404,1005,0.0,0.0,5883.0,0,0.0,0.0,0.0,1406.0,0.0,0.0,0.0,0.0
517,9115,2130,Exact,25,25,120201,2000,6000.0,0.0,3100.0,0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0
518,9117,2122,Exact,25,25,100603,1009,6000.0,0.0,6395.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,9118,2131,Exact,25,25,110104,1004,6000.0,0.0,8800.0,Arrears,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0
520,9119,2131,Exact,25,25,110104,1004,6000.0,0.0,6000.0,0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0
521,9121,2119,Exact,25,25,80100,2000,1938.0,0.0,968.75,0,100.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
522,9122,2119,Exact,25,25,80100,2000,3876.0,3.0,968.75,Arrears & Future payments,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
523,9125,2122,Exact,25,25,91700,3004,1875.0,0.0,625.0,0,0.0,308.0,0.0,0.0,0.0,400.0,0.0,0.0
524,9126,2128,Exact,25,25,50200,2004,1700.0,0.0,0.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,9128,2122,Exact,25,25,100603,2014,4300.0,3.0,500.0,Arrears,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
526,9129,2109,Exact,25,25,30500,3000,3375.0,3.0,1125.0,Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,9130,2109,Exact,25,25,30500,3000,3375.0,3.0,1125.0,Future payments,0.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0
528,9131,2116,Exact,25,25,70402,2003,4000.0,2.0,0.0,Future payments,0.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0
529,9133,2136,Exact,25,25,140300,2008,3940.0,4.0,0.0,0,260.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
530,9134,2126,Exact,25,25,101002,3016,6000.0,0.0,11050.0,Arrears,0.0,2274.0,0.0,1000.0,0.0,0.0,0.0,0.0
531,9135,2128,Exact,25,25,51200,3000,6000.0,3.0,6500.0,0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,9138,2126,Exact,25,25,101002,3016,6000.0,0.0,4941.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0
533,9142,2124,Exact,25,25,100100,4003,6000.0,0.0,8471.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,9144,2126,Exact,25,25,101002,3012,6000.0,0.0,15000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,9148,2126,Exact,25,25,100900,3008,6000.0,3.0,6800.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,9150,2119,Exact,25,25,81302,2006,3297.0,3.0,2198.0,Arrears & Future payments,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0
537,9158,2122,Exact,25,25,92101,3021,2850.0,3.0,950.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.0
538,9160,2119,Exact,25,25,90600,2011,6000.0,4.0,0.0,Arrears,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
539,9161,2119,Exact,25,25,81700,2002,4040.0,3.0,3360.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,9162,2122,Exact,25,25,91600,1003,6000.0,3.0,0.0,Future payments,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
541,9165,2126,Exact,25,25,101002,2014,6000.0,5.0,23400.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,9166,2128,Exact,25,25,50101,1003,6000.0,3.0,4000.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,9168,2124,Exact,25,25,100500,2007,6000.0,2.0,4000.0,Arrears,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,9170,2130,Exact,25,25,81200,1006,3745.0,1.0,2195.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,9171,2124,Exact,25,25,92300,1006,6000.0,1.0,5000.0,Arrears & Future payments,0.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0
546,9172,2124,Exact,25,25,92200,4002,6000.0,0.0,5200.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,9174,2132,Exact,25,25,130300,4005,3550.0,4.0,1300.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,9175,2116,Exact,25,25,70202,1005,3384.0,3.0,1128.0,Arrears & Future payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,9177,2125,Exact,25,25,91100,4000,3600.0,2.0,1200.0,0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0
550,9179,2126,Exact,25,25,101102,3002,3309.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,9180,2132,Exact,25,25,130200,4007,4950.0,3.0,0.0,Future payments,0.0,1456.0,0.0,0.0,0.0,0.0,0.0,0.0
552,9181,2132,Exact,25,25,130300,4009,6000.0,2.0,8200.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,9182,2132,Exact,25,25,130404,1002,6000.0,0.0,5100.0,Arrears,0.0,1904.0,0.0,0.0,0.0,0.0,0.0,0.0
554,9184,2119,Exact,25,25,81500,2000,6000.0,3.0,8500.0,0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
555,9186,2125,Exact,25,25,91500,1007,3200.0,0.0,3200.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,9188,2132,Exact,25,25,130404,1002,6000.0,0.0,9825.0,Arrears,0.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0
557,9189,2126,Exact,25,25,101102,3002,4000.0,0.0,0.0,0,0.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0
558,9190,2126,Exact,25,25,101102,3002,4425.0,3.0,0.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,9191,2122,Exact,25,25,92101,5008,6000.0,3.0,4800.0,Arrears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,9193,2134,Exact,25,25,604,1002,0.0,0.0,2500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,9194,2210,Exact,25,25,60604,1010,3144.0,2.0,0.0,Future payments,1086.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0
